# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[  -0.28155518 -117.8561716    15.58886089];[0.7853981633974468, -0.7853981633974477, 1.3624029010144874e-07, -0.8011068078668474]
[ -10.77999464 -109.04615239   15.54291707];[0.7853981633974468, -0.7853981633974477, -2.7804140837030133e-09, -1.5865042761607735]
[  46.92090442 -139.32067594   34.9927271 ];[0.7853981633974468, -0.7853981633974477, -0.8014266972875926, 1.6352310329776667]
[  33.72941977 -138.33496892   34.14992693];[0.7853981633974468, -0.7853981633974477, -0.7850710504609159, 0.7680546354468334]
[  15.26946165 -131.46891915   33.35046373];[0.7853981633974468, -0.7853981633974477, -0.7854048391716649, -0.015674584396874483]
[  -0.27399397 -121.16811243   32.36828304];[0.7853981633974468, -0.7853981633974477, -0.7853980271571569, -0.8011068078668474]
[ -10.45579039 -111.7399423    32.09178415];[0.7853981633974468, -0.7853981633974477, -0.785398166177863, -1.5865042761607735]
[  48.25134804 -139.64501372   47.85115107];[0.7853981633974468, -0.7853981633974477, -1.586824860685042, 1.6352310329776667]
[  34.11787259 -139.39299449   46.36903052];[0.7853981633974468, -0.7853981633974477, -1.5704692138583596, 0.7680546354468334]
[  15.11067176 -132.60814555   44.96206938];[0.7853981633974468, -0.7853981633974477, -1.5708030025691087, -0.015674584396874483]
[  -0.27451942 -122.34494556   43.82648022];[0.7853981633974468, -0.7853981633974477, -1.5707961905546117, -0.8011068078668474]
[ -10.11626234 -113.01974375   43.83010738];[0.7853981633974468, -0.7853981633974477, -1.5707963295753067, -1.5865042761607735]
[  59.42975663 -102.31057686  -10.88661293];[0.7853981633974468, -1.586824860741781, 1.6349104626391853, 1.6352310329776667]
[  44.60027782 -103.50256324  -10.56505429];[0.7853981633974468, -1.5704692138572005, 1.5694878750429764, 0.7680546354468334]
[  26.75443087 -101.44573604  -10.91377035];[0.7853981633974468, -1.5708030025691375, 1.570823029891879, -0.015674584396874483]
[ 10.8338882  -96.29541674 -11.12421764];[0.7853981633974468, -1.5707961905546073, 1.570795781833736, -0.8011068078668474]
[ -0.18469864 -90.33290194 -11.32776979];[0.7853981633974468, -1.5707963295753133, 1.570796337916549, -1.5865042761607735]
[  59.19541232 -112.52626197    0.27112973];[0.7853981633974468, -1.5707963267381495, 0.7693696292235858, 1.6352310329776667]
[ 4.46556874e+01 -1.12592852e+02 -5.61319562e-03];[0.7853981633974468, -1.5707963267960587, 0.7857252763397699, 0.7680546354468334]
[ 2.64964748e+01 -1.09576609e+02  1.18144480e-04];[0.7853981633974468, -1.5707963267948708, 0.7853914876231144, -0.015674584396874483]
[ 1.05728424e+01 -1.03235574e+02 -2.55357132e-06];[0.7853981633974468, -1.570796326794893, 0.785398299637739, -0.8011068078668474]
[-1.87256009e-01 -9.65055405e+01  5.23195346e-08];[0.7853981633974468, -1.570796326794893, 0.7853981606170329, -1.5865042761607735]
[  59.98067005 -121.99172595   16.26353414];[0.7853981633974468, -1.570796326794893, -0.016028533890144313, 1.6352310329776667]
[  45.17523038 -121.66470552   15.958162  ];[0.7853981633974468, -1.570796326794893, 0.0003271129365335749, 0.7680546354468334]
[  26.26298102 -116.96852548   15.8381628 ];[0.7853981633974468, -1.570796326794893, -6.67577421497126e-06, -0.015674584396874483]
[  10.31092657 -109.03744072   15.5433492 ];[0.7853981633974468, -1.570796326794893, 1.3624029010144874e-07, -0.8011068078668474]
[  -0.18374183 -101.41968691   15.45845736];[0.7853981633974468, -1.570796326794893, -2.7804140837030133e-09, -1.5865042761607735]
[  60.77700087 -127.1599215    35.76730434];[0.7853981633974468, -1.570796326794893, -0.8014266972875926, 1.6352310329776667]
[  45.19122118 -126.74529766   34.51909082];[0.7853981633974468, -1.570796326794893, -0.7850710504609159, 0.7680546354468334]
[  25.77202309 -120.63732898   33.16492846];[0.7853981633974468, -1.570796326794893, -0.7854048391716649, -0.015674584396874483]
[  10.0016509  -111.72609209   32.08961633];[0.7853981633974468, -1.570796326794893, -0.7853980271571569, -0.8011068078668474]
[  -0.17599484 -103.64014392   31.85120276];[0.7853981633974468, -1.570796326794893, -0.785398166177863, -1.5865042761607735]
[  62.05808919 -126.52868077   48.65622262];[0.7853981633974468, -1.570796326794893, -1.586824860685042, 1.6352310329776667]
[  45.15934763 -127.40869895   46.90029604];[0.7853981633974468, -1.570796326794893, -1.5704692138583596, 0.7680546354468334]
[  25.26964492 -121.79884129   44.98705179];[0.7853981633974468, -1.570796326794893, -1.5708030025691087, -0.015674584396874483]
[   9.66158605 -113.01341863   43.82813572];[0.7853981633974468, -1.570796326794893, -1.5707961905546117, -0.8011068078668474]
[  -0.17463742 -105.00539204   43.91644766];[0.7853981633974468, -1.570796326794893, -1.5707963295753067, -1.5865042761607735]
[ 7.23932366e-03 -1.37163569e+02 -2.56519506e+01];[-0.016028533946886366, 1.6349104625824444, 1.6349104626391853, 1.6352310329776667]
[  -9.97439289 -135.47495789  -24.85733634];[0.0003271129376915668, 1.5694878750441337, 1.5694878750429764, 0.7680546354468334]
[ -27.28327779 -130.17445176  -25.3307023 ];[-6.675774238603012e-06, 1.5708230298918484, 1.570823029891879, -0.015674584396874483]
[ -45.30035287 -121.66297476  -25.68585065];[1.3624029058373853e-07, 1.5707957818337386, 1.570795781833736, -0.8011068078668474]
[ -59.67012116 -111.11014941  -26.24735194];[-2.780414093545556e-09, 1.5707963379165517, 1.570796337916549, -1.5865042761607735]
[   0.96888942 -148.30817524  -14.53644798];[5.6743144766233623e-11, 1.5707963265679186, 0.7693696292235858, 1.6352310329776667]
[  -9.56470342 -146.01544241  -15.03720595];[-1.1580233625762469e-12, 1.5707963267995333, 0.7857252763397699, 0.7680546354468334]
[ -27.06203077 -141.0787341   -15.26814558];[2.3633129848496247e-14, 1.5707963267948037, 0.7853914876231144, -0.015674584396874483]
[ -45.27756483 -132.51593411  -15.50032311];[-4.823087724183018e-16, 1.5707963267949037, 0.785398299637739, -0.8011068078668474]
[ -59.36480093 -121.94699267  -15.86236546];[9.843036171801827e-18, 1.5707963267948926, 0.7853981606170329, -1.5865042761607735]
[   0.65264899 -160.284365      0.35755072];[-2.0087828922043805e-19, 1.5707963267948926, -0.016028533890144313, 1.6352310329776667]
[-9.24635200e+00 -1.58617655e+02 -7.32349817e-03];[4.099556922865959e-21, 1.5707963267948926, 0.0003271129365335749, 0.7680546354468334]
[-2.74850766e+01 -1.53287993e+02  1.51634211e-04];[-8.366442699726619e-23, 1.5707963267948926, -6.67577421497126e-06, -0.015674584396874483]
[-4.59912412e+01 -1.43659266e+02 -3.20056448e-06];[1.707437285658526e-24, 1.5707963267948926, 1.3624029010144874e-07, -0.8011068078668474]
[-5.96150433e+01 -1.32099148e+02  3.40102058e-08];[-3.484565889098944e-26, 1.5707963267948926, -2.7804140837030133e-09, -1.5865042761607735]
[   0.39184143 -169.44323934   18.09530159];[7.111358957344905e-28, 1.5707963267948926, -0.8014266972875926, 1.6352310329776667]
[  -8.73894981 -168.13800425   17.70376006];[-1.4512977463968947e-29, 1.5707963267948926, -0.7850710504609159, 0.7680546354468334]
[ -28.15480364 -161.82711771   17.89071318];[2.9618321355037956e-31, 1.5707963267948926, -0.7854048391716649, -0.015674584396874483]
[ -46.75533632 -150.14156957   18.11059445];[-6.04455537857894e-33, 1.5707963267948926, -0.7853980271571569, -0.8011068078668474]
[ -59.93043339 -137.24398486   18.38251103];[1.2335827303222678e-34, 1.5707963267948926, -0.785398166177863, -1.5865042761607735]
[   0.22970227 -171.51853172   29.55042439];[-2.5175157761678044e-36, 1.5707963267948926, -1.586824860685042, 1.6352310329776667]
[  -8.87331633 -170.43610275   29.07985065];[5.137787298301792e-38, 1.5707963267948926, -1.5704692138583596, 0.7680546354468334]
[ -29.01339576 -163.2241499    28.59403241];[-1.048528020061627e-39, 1.5707963267948926, -1.5708030025691087, -0.015674584396874483]
[ -47.88631173 -150.80370903   28.62033795];[2.139853102166571e-41, 1.5707963267948926, -1.5707961905546117, -0.8011068078668474]
[ -61.18121148 -137.56367083   29.42340326];[-4.367047147278909e-43, 1.5707963267948926, -1.5707963295753067, -1.5865042761607735]
[  10.97038295 -134.17761156  -25.79365421];[8.91234111689588e-45, 0.7693696294505608, 1.6349104626391853, 1.6352310329776667]
[  -0.46692471 -132.57903086  -25.46997648];[-1.8188451258971745e-46, 0.7857252763351412, 1.5694878750429764, 0.7680546354468334]
[ -16.76613935 -128.1586947   -25.80582086];[3.711928828361779e-48, 0.7853914876232098, 1.570823029891879, -0.015674584396874483]
[ -33.45095271 -120.55859743  -26.17317361];[-7.575364955840751e-50, 0.78539829963774, 1.570795781833736, -0.8011068078668474]
[ -46.07985273 -111.05222207  -26.77529244];[1.5459928481308214e-51, 0.7853981606170339, 1.570796337916549, -1.5865042761607735]
[   9.89119373 -145.79525792  -14.88717516];[-3.155087445164749e-53, 0.7853981634541922, 0.7693696292235858, 1.6352310329776667]
[  -0.43382985 -143.69166683  -15.28116202];[6.438953969723853e-55, 0.7853981633962885, 0.7857252763397699, 0.7680546354468334]
[ -16.9123639  -139.40883485  -15.44158071];[-1.3140722387191065e-56, 0.7853981633974709, 0.7853914876231144, -0.015674584396874483]
[ -33.63323636 -131.41309604  -15.64997919];[2.6817800790184262e-58, 0.7853981633974487, 0.785398299637739, -0.8011068078668474]
[ -45.80390927 -121.49142012  -15.95715183];[-5.473020569425483e-60, 0.7853981633974487, 0.7853981606170329, -1.5865042761607735]
[   9.2542166  -158.36467149    0.35691142];[1.116942973352171e-61, 0.7853981633974487, -0.016028533890144313, 1.6352310329776667]
[-3.94856975e-01 -1.56696550e+02 -7.23452560e-03];[-2.2794754558208395e-63, 0.7853981633974487, 0.0003271129365335749, 0.7680546354468334]
[-1.74842004e+01 -1.51884623e+02  1.49406067e-04];[4.6519907261649535e-65, 0.7853981633974487, -6.67577421497126e-06, -0.015674584396874483]
[-3.40856475e+01 -1.42216680e+02 -3.14999102e-06];[-9.493858624826396e-67, 0.7853981633974487, 1.3624029010144874e-07, -0.8011068078668474]
[-4.56191069e+01 -1.30921593e+02  1.14218403e-07];[1.937522168331838e-68, 0.7853981633974487, -2.7804140837030133e-09, -1.5865042761607735]
[   8.65628988 -168.14617678   18.09311789];[-3.954126874146489e-70, 0.7853981633974487, -0.8014266972875926, 1.6352310329776667]
[  -0.35245055 -166.98591663   17.54571436];[8.069646681931861e-72, 0.7853981633974487, -0.7850710504609159, 0.7680546354468334]
[ -17.9377943  -160.37344155   17.59805215];[-1.6468666697820853e-73, 0.7853981633974487, -0.7854048391716649, -0.015674584396874483]
[ -34.09581784 -148.10436692   17.45647591];[3.360952387310387e-75, 0.7853981633974487, -0.7853980271571569, -0.8011068078668474]
[ -45.21320968 -135.69280195   17.4105563 ];[-6.859086504715157e-77, 0.7853981633974487, -0.785398166177863, -1.5865042761607735]
[   8.66637744 -170.31700265   29.18379972];[1.3998135723907884e-78, 0.7853981633974487, -1.586824860685042, 1.6352310329776667]
[  -0.3464285  -169.39627457   28.40231948];[-2.8567623926343828e-80, 0.7853981633974487, -1.5704692138583596, 0.7680546354468334]
[ -18.2356067  -161.82359993   27.74340494];[5.830127331906697e-82, 0.7853981633974487, -1.5708030025691087, -0.015674584396874483]
[ -34.26352831 -149.3254289    27.67801146];[-1.1898219044707897e-83, 0.7853981633974487, -1.5707961905546117, -0.8011068078668474]
[ -45.12794165 -137.14896614   28.19225027];[2.4282079683076604e-85, 0.7853981633974487, -1.5707963295753067, -1.5865042761607735]
[  28.07426491 -128.95128529  -26.17747953];[-4.955526465934185e-87, -0.01602853394688716, 1.6349104626391853, 1.6352310329776667]
[  15.93668424 -128.30152257  -25.78551306];[1.0113319318232486e-88, 0.0003271129376915713, 1.5694878750429764, 0.7680546354468334]
[  -0.37209458 -124.39472093  -26.24138112];[-2.0639427180065113e-90, -6.675774238603642e-06, 1.570823029891879, -0.015674584396874483]
[ -16.10894644 -116.89925805  -26.6602313 ];[4.2121279959317634e-92, 1.3624029058375213e-07, 1.570795781833736, -0.8011068078668474]
[ -27.31004351 -107.94382572  -27.13410161];[-8.596179583534028e-94, -2.7804140935459253e-09, 1.570796337916549, -1.5865042761607735]
[  27.27948497 -141.04335209  -15.0722283 ];[1.7543223639864398e-95, 5.674314476624491e-11, 0.7693696292235858, 1.6352310329776667]
[  16.11474447 -139.51952074  -15.44430032];[-3.5802497224211844e-97, -1.1580233625763703e-12, 0.7857252763397699, 0.7680546354468334]
[  -0.36933912 -135.21342774  -15.63124744];[7.306632086573982e-99, 2.363312984849612e-14, 0.7853914876231144, -0.015674584396874483]
[ -16.00720057 -126.61895268  -15.73266064];[-1.4911494054233409e-100, -4.82308772418304e-16, 0.785398299637739, -0.8011068078668474]
[ -26.8330333  -116.9200437   -15.83353701];[3.043162051884286e-102, 9.843036171801863e-18, 0.7853981606170329, -1.5865042761607735]
[  27.44998312 -153.38996032    0.36209983];[-6.210534799763886e-104, -2.0087828922045076e-19, -0.016028533890144313, 1.6352310329776667]
[ 1.67323120e+01 -1.51990455e+02 -7.33294160e-03];[1.2674560815844785e-105, 4.099556922866443e-21, 0.0003271129365335749, 0.7680546354468334]
[-3.59852565e-01 -1.46021384e+02  1.52778084e-04];[-2.5866450644581818e-107, -8.366442699727447e-23, -6.67577421497126e-06, -0.015674584396874483]
[-1.58947379e+01 -1.35157334e+02 -3.47282720e-06];[5.278867478486291e-109, 1.7074372856586303e-24, 1.3624029010144874e-07, -0.8011068078668474]
[-2.64012411e+01 -1.24369379e+02 -1.25691479e-07];[-1.0773198935686308e-110, -3.4845658890993065e-26, -2.7804140837030133e-09, -1.5865042761607735]
[  28.00999334 -161.97300112   18.26910539];[2.1986120276910203e-112, 7.111358957345787e-28, -0.8014266972875926, 1.6352310329776667]
[  17.22428326 -160.47625032   17.58901745];[-4.486963321818485e-114, -1.4512977463970609e-29, -0.7850710504609159, 0.7680546354468334]
[  -0.35199642 -151.86334702   17.12188484];[9.157068003710966e-116, 2.9618321355041997e-31, -0.7854048391716649, -0.015674584396874483]
[ -15.69568154 -139.3521373    16.52181855];[-1.868789388512535e-117, -6.044555378579968e-33, -0.7853980271571569, -0.8011068078668474]
[ -25.95803349 -128.15173453   16.36862353];[3.81385589492365e-119, 1.2335827303225147e-34, -0.785398166177863, -1.5865042761607735]
[  28.85977654 -163.25480612   28.67383402];[-7.783379377395369e-121, -2.5175157761683647e-36, -1.586824860685042, 1.6352310329776667]
[  17.51557849 -161.92885573   27.74267143];[1.58844477089697e-122, 5.137787298302921e-38, -1.5704692138583596, 0.7680546354468334]
[  -0.35651727 -153.28100606   27.0764907 ];[-3.2417240222386344e-124, -1.0485280200618378e-39, -1.5708030025691087, -0.015674584396874483]
[ -15.52020344 -141.06842994   26.65007198];[6.615763310691361e-126, 2.1398531021670645e-41, -1.5707961905546117, -0.8011068078668474]
[ -25.4772816  -130.21638849   26.85178617];[-1.3501557776921751e-127, -4.367047147279623e-43, -1.5707963295753067, -1.5865042761607735]
[  46.03133147 -120.55012131  -26.45067227];[2.755419954473744e-129, -0.8014266973443357, 1.6349104626391853, 1.6352310329776667]
[  32.73026918 -120.76390715  -26.16453237];[-5.623306029538036e-131, -0.7850710504597552, 1.5694878750429764, 0.7680546354468334]
[  15.45726842 -116.95907317  -26.66650238];[1.1476134754159058e-132, -0.7854048391716867, 1.570823029891879, -0.015674584396874483]
[  -0.27935493 -109.51372416  -26.88931824];[-2.3420683171752407e-134, -0.7853980271571565, 1.570795781833736, -0.8011068078668474]
[ -11.08357412 -101.40049129  -27.138914  ];[4.779731259541095e-136, -0.7853981661778625, 1.570796337916549, -1.5865042761607735]
[  45.64038223 -132.61825358  -15.27087078];[-9.754553590899822e-138, -0.7853981633407042, 0.7693696292235858, 1.6352310329776667]
[  32.92687737 -131.58516462  -15.65820594];[1.990725222632681e-139, -0.7853981633986079, 0.7857252763397699, 0.7680546354468334]
[  15.35286627 -126.67480977  -15.73526241];[-4.0627045359851016e-141, -0.7853981633974255, 0.7853914876231144, -0.015674584396874483]
[  -0.28155581 -117.85617136  -15.58886688];[8.291233746908151e-143, -0.7853981633974477, 0.785398299637739, -0.8011068078668474]
[ -10.77999471 -109.04615233  -15.54291683];[-1.6920885197771105e-144, -0.7853981633974477, 0.7853981606170329, -1.5865042761607735]
[  46.20051807 -143.90224343    0.36658732];[3.4532418770963246e-146, -0.7853981633974477, -0.016028533890144313, 1.6352310329776667]
[ 3.34017888e+01 -1.42375485e+02 -7.47237074e-03];[-7.047432402237642e-148, -0.7853981633974477, 0.0003271129365335749, 0.7680546354468334]
[ 1.52500921e+01 -1.35204974e+02  1.57167867e-04];[1.4382515106607541e-149, -0.7853981633974477, -6.67577421497126e-06, -0.015674584396874483]
[-2.77617587e-01 -1.24653861e+02 -3.13891242e-06];[-2.9352071646137792e-151, -0.7853981633974477, 1.3624029010144874e-07, -0.8011068078668474]
[-1.05270013e+01 -1.15134972e+02  3.45412792e-07];[5.990218703293395e-153, -0.7853981633974477, -2.7804140837030133e-09, -1.5865042761607735]
[  46.8917801  -150.35542341   18.48857234];[-1.2224936129170013e-154, -0.7853981633974477, -0.8014266972875926, 1.6352310329776667]
[  33.42932708 -148.25079854   17.45276358];[2.4948849243202906e-156, -0.7853981633974477, -0.7850710504609159, 0.7680546354468334]
[  15.06238469 -139.39182512   16.52205723];[-5.091601886368178e-158, -0.7853981633974477, -0.7854048391716649, -0.015674584396874483]
[  -0.27168756 -128.08510882   15.89377733];[1.0391024257894652e-159, -0.7853981633974477, -0.7853980271571569, -0.8011068078668474]
[ -10.28928479 -118.39365352   15.79243807];[-2.1206171954887576e-161, -0.7853981633974477, -0.785398166177863, -1.5865042761607735]
[  48.04985144 -150.89391248   28.65756326];[4.327790194875178e-163, -0.7853981633974477, -1.586824860685042, 1.6352310329776667]
[  33.58456438 -149.48131147   27.69079058];[-8.8322248875008e-165, -0.7853981633974477, -1.5704692138583596, 0.7680546354468334]
[  14.87795    -141.11833765   26.65847222];[1.802494875000083e-166, -0.7853981633974477, -1.5708030025691087, -0.015674584396874483]
[  -0.27351906 -130.11276371   26.0651681 ];[-3.678560969387758e-168, -0.7853981633974477, -1.5707961905546117, -0.8011068078668474]
[  -9.95682639 -120.76848037   26.33825197];[7.507267284465047e-170, -0.7853981633974477, -1.5707963295753067, -1.5865042761607735]
[  60.49843884 -110.07168074  -26.91306562];[-1.5320953641765546e-171, -1.586824860741781, 1.6349104626391853, 1.6352310329776667]
[  45.44782802 -111.25950374  -26.77987663];[3.126725233013284e-173, -1.5704692138572005, 1.5694878750429764, 0.7680546354468334]
[  26.74571251 -108.00131735  -27.14511781];[-6.381071904108592e-175, -1.5708030025691375, 1.570823029891879, -0.015674584396874483]
[  10.62029479 -101.39677366  -27.14139497];[1.3022595722670193e-176, -1.5707961905546073, 1.570795781833736, -0.8011068078668474]
[ -0.18015085 -94.45189296 -27.27755161];[-2.6576725964632574e-178, -1.5707963295753133, 1.570796337916549, -1.5865042761607735]
[  59.9854747  -122.04535442  -15.61950203];[5.423821625434973e-180, -1.5707963267381495, 0.7693696292235858, 1.6352310329776667]
[  45.17509204 -121.66359198  -15.97137991];[-1.1069023725376854e-181, -1.5707963267960587, 0.7857252763397699, 0.7680546354468334]
[  26.26298351 -116.96855127  -15.83788631];[2.258984433750431e-183, -1.5707963267948708, 0.7853914876231144, -0.015674584396874483]
[  10.31092646 -109.03744025  -15.54335513];[-4.61017231377641e-185, -1.570796326794893, 0.785398299637739, -0.8011068078668474]
[  -0.1837413  -101.41968677  -15.45845733];[9.408514926074894e-187, -1.570796326794893, 0.7853981606170329, -1.5865042761607735]
[  60.10512008 -132.3105972     0.36419041];[-1.920105086953988e-188, -1.570796326794893, -0.016028533890144313, 1.6352310329776667]
[ 4.50026106e+01 -1.31071197e+02 -7.50153865e-03];[3.9185818101103313e-190, -1.570796326794893, 0.0003271129365335749, 0.7680546354468334]
[ 2.58374892e+01 -1.24402331e+02  1.58286844e-04];[-7.99710573491882e-192, -1.570796326794893, -6.67577421497126e-06, -0.015674584396874483]
[ 1.00638963e+01 -1.15119601e+02 -3.14022105e-06];[1.6320623948813585e-193, -1.570796326794893, 1.3624029010144874e-07, -0.8011068078668474]
[-1.81583467e-01 -1.06878579e+02  1.25479856e-07];[-3.3307395813906943e-195, -1.570796326794893, -2.7804140837030133e-09, -1.5865042761607735]
[  60.35955358 -137.40024663   18.76478071];[6.797427717123533e-197, -1.570796326794893, -0.8014266972875926, 1.6352310329776667]
[  44.60777831 -135.82293635   17.40999554];[-1.3872301463517415e-198, -1.570796326794893, -0.7850710504609159, 0.7680546354468334]
[  25.40402198 -128.17224218   16.36634716];[2.831081931330035e-200, -1.570796326794893, -0.7854048391716649, -0.015674584396874483]
[   9.8376779  -118.37406136   15.78936019];[-5.777718227203987e-202, -1.570796326794893, -0.7853980271571569, -0.8011068078668474]
[  -0.17576881 -109.95141399   15.72526517];[1.1791261688171485e-203, -1.570796326794893, -0.785398166177863, -1.5865042761607735]
[  61.64069425 -137.55671045   29.37762146];[-2.4063799363616153e-205, -1.570796326794893, -1.586824860685042, 1.6352310329776667]
[  44.50003626 -137.31673748   28.2415993 ];[4.910979461962493e-207, -1.570796326794893, -1.5704692138583596, 0.7680546354468334]
[  24.90962181 -130.26246326   26.8593933 ];[-1.0022407065229784e-208, -1.570796326794893, -1.5708030025691087, -0.015674584396874483]
[   9.50128459 -120.75943945   26.33449529];[2.045389196985722e-210, -1.570796326794893, -1.5707961905546117, -0.8011068078668474]
[  -0.17609056 -112.62530133   26.6608802 ];[-4.1742636673175556e-212, -1.570796326794893, -1.5707963295753067, -1.5865042761607735]
[ 6.07874114e-03 -1.43892146e+02 -4.53614445e+01];[-0.8014266973443357, 1.6349104625824444, 1.6349104626391853, 1.6352310329776667]
[  -9.87253546 -143.36427289  -44.41082191];[-0.7850710504597552, 1.5694878750441337, 1.5694878750429764, 0.7680546354468334]
[ -28.97425767 -137.36394568  -44.89630633];[-0.7854048391716867, 1.5708230298918484, 1.570823029891879, -0.015674584396874483]
[ -47.17441842 -127.19119219  -45.63250559];[-0.7853980271571565, 1.5707957818337386, 1.570795781833736, -0.8011068078668474]
[ -61.17877012 -115.03952956  -46.66656697];[-0.7853981661778625, 1.5707963379165517, 1.570796337916549, -1.5865042761607735]
[   0.76661475 -156.95883938  -33.11497008];[-0.7853981633407042, 1.5707963265679186, 0.7693696292235858, 1.6352310329776667]
[  -8.89098049 -154.87666963  -33.72933425];[-0.7853981633986079, 1.5707963267995333, 0.7857252763397699, 0.7680546354468334]
[ -28.0906393  -149.37145137  -34.00767533];[-0.7853981633974255, 1.5707963267948037, 0.7853914876231144, -0.015674584396874483]
[ -46.67552323 -139.20743256  -34.55103196];[-0.7853981633974477, 1.5707963267949037, 0.785398299637739, -0.8011068078668474]
[ -60.24588578 -127.09252627  -35.33792783];[-0.7853981633974477, 1.5707963267948926, 0.7853981606170329, -1.5865042761607735]
[   0.39345826 -169.55823943  -17.40766146];[-0.7853981633974477, 1.5707963267948926, -0.016028533890144313, 1.6352310329776667]
[  -8.73878146 -168.13566119  -17.71775349];[-0.7853981633974477, 1.5707963267948926, 0.0003271129365335749, 0.7680546354468334]
[ -28.15480404 -161.82716587  -17.89042157];[-0.7853981633974477, 1.5707963267948926, -6.67577421497126e-06, -0.015674584396874483]
[ -46.75533634 -150.14156882  -18.11060067];[-0.7853981633974477, 1.5707963267948926, 1.3624029010144874e-07, -0.8011068078668474]
[ -59.93043367 -137.24398525  -18.38251081];[-0.7853981633974477, 1.5707963267948926, -2.7804140837030133e-09, -1.5865042761607735]
[-5.66419689e-02 -1.78607833e+02  3.04676976e-01];[-0.7853981633974477, 1.5707963267948926, -0.8014266972875926, 1.6352310329776667]
[-8.99352969e+00 -1.77419414e+02 -6.21227043e-03];[-0.7853981633974477, 1.5707963267948926, -0.7850710504609159, 0.7680546354468334]
[-2.88131780e+01 -1.69280824e+02  1.33723206e-04];[-0.7853981633974477, 1.5707963267948926, -0.7854048391716649, -0.015674584396874483]
[-4.71897761e+01 -1.55843199e+02 -2.75741156e-06];[-0.7853981633974477, 1.5707963267948926, -0.7853980271571569, -0.8011068078668474]
[-6.01128367e+01 -1.42412444e+02  8.41584565e-08];[-0.7853981633974477, 1.5707963267948926, -0.785398166177863, -1.5865042761607735]
[-7.60988438e-02 -1.79987936e+02  9.11932906e+00];[-0.7853981633974477, 1.5707963267948926, -1.586824860685042, 1.6352310329776667]
[  -9.32630127 -178.87075761    8.93482626];[-0.7853981633974477, 1.5707963267948926, -1.5704692138583596, 0.7680546354468334]
[ -29.50273857 -170.31223741    8.45716554];[-0.7853981633974477, 1.5707963267948926, -1.5708030025691087, -0.015674584396874483]
[ -48.13022696 -156.95649818    8.7367632 ];[-0.7853981633974477, 1.5707963267948926, -1.5707961905546117, -0.8011068078668474]
[ -61.32325666 -143.67316704    9.45612445];[-0.7853981633974477, 1.5707963267948926, -1.5707963295753067, -1.5865042761607735]
[  10.77320067 -141.49712702  -45.3477504 ];[-0.7853981633974477, 0.7693696294505608, 1.6349104626391853, 1.6352310329776667]
[  -0.43938028 -140.63705375  -44.6558512 ];[-0.7853981633974477, 0.7857252763351412, 1.5694878750429764, 0.7680546354468334]
[ -17.77934532 -135.71669441  -45.0617387 ];[-0.7853981633974477, 0.7853914876232098, 1.570823029891879, -0.015674584396874483]
[ -34.77104399 -126.56756014  -45.6475097 ];[-0.7853981633974477, 0.78539829963774, 1.570795781833736, -0.8011068078668474]
[ -46.69315987 -115.40051464  -46.53153132];[-0.7853981633974477, 0.7853981606170339, 1.570796337916549, -1.5865042761607735]
[   9.5253948  -154.87038205  -33.46214647];[-0.7853981633974477, 0.7853981634541922, 0.7693696292235858, 1.6352310329776667]
[  -0.39675844 -153.2346184   -33.60261594];[-0.7853981633974477, 0.7853981633962885, 0.7857252763397699, 0.7680546354468334]
[ -17.81389723 -148.16198338  -33.84573248];[-0.7853981633974477, 0.7853981633974709, 0.7853914876231144, -0.015674584396874483]
[ -34.41261515 -138.17136468  -34.15237848];[-0.7853981633974477, 0.7853981633974487, 0.785398299637739, -0.8011068078668474]
[ -45.80721857 -126.59189975  -34.51028433];[-0.7853981633974477, 0.7853981633974487, 0.7853981606170329, -1.5865042761607735]
[   8.6642536  -168.2606316   -17.41120913];[-0.7853981633974477, 0.7853981633974487, -0.016028533890144313, 1.6352310329776667]
[  -0.3524458  -166.98360217  -17.55949506];[-0.7853981633974477, 0.7853981633974487, 0.0003271129365335749, 0.7680546354468334]
[ -17.93779285 -160.37348988  -17.59776378];[-0.7853981633974477, 0.7853981633974487, -6.67577421497126e-06, -0.015674584396874483]
[ -34.09581798 -148.10436598  -17.45648209];[-0.7853981633974477, 0.7853981633974487, 1.3624029010144874e-07, -0.8011068078668474]
[ -45.21320953 -135.6928022   -17.41055613];[-0.7853981633974477, 0.7853981633974487, -2.7804140837030133e-09, -1.5865042761607735]
[   8.67691379 -177.44747584    0.30369688];[-0.7853981633974477, 0.7853981633974487, -0.8014266972875926, 1.6352310329776667]
[-3.26097044e-01 -1.76153895e+02 -6.16139709e-03];[-0.7853981633974477, 0.7853981633974487, -0.7850710504609159, 0.7680546354468334]
[-1.78899769e+01 -1.66854499e+02  1.36097978e-04];[-0.7853981633974477, 0.7853981633974487, -0.7854048391716649, -0.015674584396874483]
[-3.38537305e+01 -1.53060873e+02 -2.94509186e-06];[-0.7853981633974477, 0.7853981633974487, -0.7853980271571569, -0.8011068078668474]
